recording_id,recording_number,epoch_number,sample_index,native_time_seconds,published_time_seconds,measured_ecg_raw,predicted_ecg_raw,measured_ecg_normalized,predicted_ecg_normalized,difference_scaled
recording_01,1,3,21481,10.7405000,32.2228426,0.069625042378902435,0.083800002932548523,0.54544599595110854,0.53214522817990006,-0.0019951151656812716
recording_01,1,3,21482,10.7410000,32.2243427,0.069773919880390167,0.083899997174739838,0.54553454130070256,0.53219628993881019,-0.0020007377042838559
recording_01,1,3,21483,10.7415000,32.2258427,0.069917745888233185,0.083999998867511749,0.54562008225899317,0.53224735550233693,-0.0020059090134984356
recording_01,1,3,21484,10.7420000,32.2273428,0.070058293640613556,0.084200002253055573,0.54570367346481541,0.5323494866293903,-0.0020031280253137661
recording_01,1,3,21485,10.7425000,32.2288429,0.070198275148868561,0.084399998188018799,0.54578692789521133,0.53245161395182727,-0.0020002970915076078
recording_01,1,3,21486,10.7430000,32.2303429,0.070336036384105682,0.084700003266334534,0.54586886181143557,0.53260481064240739,-0.001989607675354227
recording_01,1,3,21487,10.7435000,32.2318430,0.07046932727098465,0.085000000894069672,0.54594813697429401,0.53275800352837099,-0.0019785200168884521
recording_01,1,3,21488,10.7440000,32.2333431,0.070598192512989044,0.085400000214576721,0.54602477997132015,0.53296226197786123,-0.001959377699018838
recording_01,1,3,21489,10.7445000,32.2348431,0.070722900331020355,0.085699997842311859,0.54609895032771616,0.53311545486382483,-0.0019475243195836989
recording_01,1,3,21490,10.7450000,32.2363432,0.070843823254108429,0.08619999885559082,0.54617086960626238,0.53337077887684192,-0.0019200136094130681
recording_01,1,3,21491,10.7455000,32.2378432,0.070961691439151764,0.08659999817609787,0.54624097207000855,0.53357503732633216,-0.0018998902115514582
recording_01,1,3,21492,10.7460000,32.2393433,0.071078605949878693,0.087200000882148743,0.54631050733303677,0.53388142690287588,-0.001864362064524133
recording_01,1,3,21493,10.7465000,32.2408434,0.071196727454662323,0.087700001895427704,0.5463807604594737,0.53413675091589297,-0.0018366014315371103
recording_01,1,3,21494,10.7470000,32.2423434,0.071315139532089233,0.08829999715089798,0.54645118640487944,0.53444313668782018,-0.0018012074575588898
recording_01,1,3,21495,10.7475000,32.2438435,0.071432195603847504,0.088899999856948853,0.54652080586176421,0.53474952626436389,-0.0017656919396100478
recording_01,1,3,21496,10.7480000,32.2453436,0.071547366678714752,0.089500002562999725,0.54658930421097962,0.53505591584090761,-0.001730008255510801
recording_01,1,3,21497,10.7485000,32.2468436,0.071660131216049194,0.090199999511241913,0.54665637126463318,0.53541336717636145,-0.0016864506132407587
recording_01,1,3,21498,10.7490000,32.2483437,0.071769773960113525,0.0908999964594841,0.5467215816221862,0.53577081851181541,-0.0016426144665556196
recording_01,1,3,21499,10.7495000,32.2498437,0.071876615285873413,0.091600000858306885,0.54678512582763006,0.53612827365188587,-0.0015985278263616286
recording_01,1,3,21500,10.7500000,32.2513438,0.071983270347118378,0.092299997806549072,0.54684855925168363,0.53648572498733971,-0.0015544251396515884
recording_01,1,3,21501,10.7505000,32.2528439,0.072090581059455872,0.093000002205371857,0.54691238262623076,0.53684318012741017,-0.0015103803748230892
recording_01,1,3,21502,10.7510000,32.2543439,0.072197422385215759,0.093800000846385956,0.54697592683167462,0.53725169702639086,-0.0014586344707925635
recording_01,1,3,21503,10.7515000,32.2558440,0.072303615510463715,0.094599999487400055,0.54703908551788027,0.53766021392537144,-0.0014068307388763245
recording_01,1,3,21504,10.7520000,32.2573441,0.072408966720104218,0.095399998128414154,0.5471017434722022,0.53806873082435203,-0.0013549518971775253
recording_01,1,3,21505,10.7525000,32.2588441,0.072514660656452179,0.096100002527236938,0.54716460526428201,0.53842618596442249,-0.0013107628949789285
recording_01,1,3,21506,10.7530000,32.2603442,0.072622954845428467,0.096900001168251038,0.54722901356456977,0.53883470286340307,-0.0012591466051750043
recording_01,1,3,21507,10.7535000,32.2618442,0.072734370827674866,0.097699999809265137,0.54729527856095794,0.53924321976238376,-0.0012078088197861269
recording_01,1,3,21508,10.7540000,32.2633443,0.072848699986934662,0.098499998450279236,0.5473632761782895,0.53965173666136435,-0.0011567309275387738
recording_01,1,3,21509,10.7545000,32.2648444,0.072965145111083984,0.099299997091293335,0.54743253227221422,0.54006025356034493,-0.0011058418067803942
recording_01,1,3,21510,10.7550000,32.2663444,0.073082037270069122,0.10010000318288803,0.54750205424147558,0.54046877426394213,-0.0010549919966300169
recording_01,1,3,21511,10.7555000,32.2678445,0.073198601603507996,0.10080000013113022,0.5475713812354901,0.54082622559939608,-0.0010117733454141019
recording_01,1,3,21512,10.7560000,32.2693446,0.073315717279911041,0.10159999877214432,0.54764103614241966,0.54123474249837666,-0.00096094404660644888
recording_01,1,3,21513,10.7565000,32.2708446,0.073435135185718536,0.1023000031709671,0.54771206030733277,0.54159219763844713,-0.00091797940033284671
recording_01,1,3,21514,10.7570000,32.2723447,0.073557548224925995,0.10300000011920929,0.54778486583700092,0.54194964897390097,-0.00087528252946499345
recording_01,1,3,21515,10.7575000,32.2738447,0.073682717978954315,0.10369999706745148,0.54785931093124463,0.54230710030935492,-0.00083283159328345624
recording_01,1,3,21516,10.7580000,32.2753448,0.073811337351799011,0.10440000146627426,0.54793580769683581,0.54266455544942538,-0.00079068783711156441
recording_01,1,3,21517,10.7585000,32.2768449,0.073944114148616791,0.10509999841451645,0.54801477710305713,0.54302200678487922,-0.00074891554772668623
recording_01,1,3,21518,10.7590000,32.2783449,0.074079573154449463,0.10570000112056732,0.54809534176129793,0.54332839636142294,-0.00071504180998124833
recording_01,1,3,21519,10.7595000,32.2798450,0.074216492474079132,0.1062999963760376,0.54817677494563821,0.54363478213335015,-0.00068129892184320973
recording_01,1,3,21520,10.7600000,32.2813451,0.074355058372020721,0.10689999908208847,0.54825918743746838,0.54394117170989387,-0.00064770235913617631
recording_01,1,3,21521,10.7605000,32.2828451,0.074494302272796631,0.10740000009536743,0.54834200317355897,0.54419649572291096,-0.00062182611759720174
recording_01,1,3,21522,10.7610000,32.2843452,0.074634142220020294,0.1080000028014183,0.54842517341009833,0.54450288529945468,-0.00058834321659654849
recording_01,1,3,21523,10.7615000,32.2858452,0.074776120483875275,0.10840000212192535,0.54850961541699761,0.54470714374894502,-0.00057037075020788806
recording_01,1,3,21524,10.7620000,32.2873453,0.074920043349266052,0.10890000313520432,0.54859521398161115,0.544962467761962,-0.00054491193294737281
recording_01,1,3,21525,10.7625000,32.2888454,0.075064495205879211,0.10930000245571136,0.54868112716537298,0.54516672621145235,-0.00052716014308809567
recording_01,1,3,21526,10.7630000,32.2903454,0.075208276510238647,0.10970000177621841,0.54876664153612986,0.54537098466094258,-0.00050934853127809212
