sample_index,time_seconds,measured_ecg,predicted_ecg
0,0.0000000,5.055766087025404e-05,0.040800001472234726
1,0.0005000,0.00024480139836668968,0.040800001472234726
2,0.0010000,0.00061177986208349466,0.040800001472234726
3,0.0015000,0.0011318667093291879,0.040699999779462814
4,0.0020000,0.0017915767384693027,0.040699999779462814
5,0.0025000,0.0025739411357790232,0.040600001811981201
6,0.0030000,0.0034645975101739168,0.04050000011920929
7,0.0035000,0.0044547645375132561,0.04050000011920929
8,0.0040000,0.0055268234573304653,0.040399998426437378
9,0.0045000,0.0066554020158946514,0.040300000458955765
10,0.0050000,0.0078260824084281921,0.040199998766183853
11,0.0055000,0.0090289395302534103,0.04010000079870224
12,0.0060000,0.010252857580780983,0.039999999105930328
13,0.0065000,0.011493739672005177,0.039999999105930328
14,0.0070000,0.012747632339596748,0.039900001138448715
15,0.0075000,0.014005392789840698,0.039799999445676804
16,0.0080000,0.015261841006577015,0.039799999445676804
17,0.0085000,0.01652025431394577,0.03970000147819519
18,0.0090000,0.017783470451831818,0.03970000147819519
19,0.0095000,0.019048862159252167,0.039599999785423279
20,0.0100000,0.0203094482421875,0.039599999785423279
21,0.0105000,0.021559862419962883,0.039599999785423279
22,0.0110000,0.02279956266283989,0.039599999785423279
23,0.0115000,0.024028418585658073,0.03970000147819519
24,0.0120000,0.025243449956178665,0.03970000147819519
25,0.0125000,0.026436563581228256,0.039799999445676804
26,0.0130000,0.02760305255651474,0.039900001138448715
27,0.0135000,0.028743255883455276,0.039999999105930328
28,0.0140000,0.029854951426386833,0.04010000079870224
29,0.0145000,0.030937323346734047,0.040300000458955765
30,0.0150000,0.03199077770113945,0.04050000011920929
31,0.0155000,0.033014226704835892,0.040699999779462814
32,0.0160000,0.034006472676992416,0.040899999439716339
33,0.0165000,0.034966908395290375,0.041200000792741776
34,0.0170000,0.035895161330699921,0.041499998420476913
35,0.0175000,0.036791298538446426,0.04179999977350235
36,0.0180000,0.037657607346773148,0.042199999094009399
37,0.0185000,0.038496535271406174,0.042500000447034836
38,0.0190000,0.03930804505944252,0.042899999767541885
39,0.0195000,0.040090750902891159,0.043400000780820847
40,0.0200000,0.040845524519681931,0.043800000101327896
41,0.0205000,0.041574828326702118,0.044300001114606857
42,0.0210000,0.042278364300727844,0.04479999840259552
43,0.0215000,0.042956750839948654,0.045299999415874481
44,0.0220000,0.043613318353891373,0.045800000429153442
45,0.0225000,0.044249311089515686,0.046399999409914017
46,0.0230000,0.044864598661661148,0.046999998390674591
47,0.0235000,0.045459389686584473,0.047600001096725464
48,0.0240000,0.046030625700950623,0.048200000077486038
49,0.0245000,0.046573914587497711,0.048799999058246613
50,0.0250000,0.047089926898479462,0.049499999731779099
51,0.0255000,0.047580849379301071,0.050099998712539673
52,0.0260000,0.048048034310340881,0.050799999386072159
53,0.0265000,0.048492435365915298,0.051399998366832733
54,0.0270000,0.048913821578025818,0.052099999040365219
55,0.0275000,0.049313977360725403,0.052700001746416092
56,0.0280000,0.049694370478391647,0.053399998694658279
57,0.0285000,0.050054796040058136,0.054099999368190765
58,0.0290000,0.050396181643009186,0.05469999834895134
59,0.0295000,0.050720591098070145,0.055399999022483826
60,0.0300000,0.051030192524194717,0.056000001728534698
61,0.0305000,0.051325693726539612,0.056600000709295273
62,0.0310000,0.051607765257358551,0.057300001382827759
63,0.0315000,0.051878828555345535,0.057900000363588333
64,0.0320000,0.052139256149530411,0.058499999344348907
65,0.0325000,0.052386265248060226,0.059000000357627869
66,0.0330000,0.052619516849517822,0.059599999338388443
67,0.0335000,0.052842043340206146,0.060100000351667404
68,0.0340000,0.053056936711072922,0.060600001364946365
69,0.0345000,0.053265638649463654,0.061099998652935028
70,0.0350000,0.053468391299247742,0.061599999666213989
71,0.0355000,0.053666312247514725,0.061999998986721039
72,0.0360000,0.053860299289226532,0.062399998307228088
73,0.0365000,0.054049625992774963,0.062799997627735138
74,0.0370000,0.054236002266407013,0.063199996948242188
75,0.0375000,0.05442294105887413,0.063500002026557922
76,0.0380000,0.054611492902040482,0.063900001347064972
77,0.0385000,0.054802332073450089,0.064099997282028198
78,0.0390000,0.0549965500831604,0.064400002360343933
79,0.0395000,0.055194329470396042,0.064699999988079071
80,0.0400000,0.055393651127815247,0.064900003373622894
81,0.0405000,0.055591575801372528,0.065099999308586121
82,0.0410000,0.055788956582546234,0.065300002694129944
83,0.0415000,0.055988669395446777,0.065399996936321259
84,0.0420000,0.056191988289356232,0.06549999862909317
85,0.0425000,0.056400034576654434,0.065700002014636993
86,0.0430000,0.056612756103277206,0.065800003707408905
87,0.0435000,0.056827262043952942,0.065800003707408905
88,0.0440000,0.057041138410568237,0.06589999794960022
89,0.0445000,0.057253878563642502,0.065999999642372131
90,0.0450000,0.057466655969619751,0.065999999642372131
91,0.0455000,0.057680275291204453,0.065999999642372131
92,0.0460000,0.057893775403499603,0.066100001335144043
93,0.0465000,0.05810803547501564,0.066100001335144043
94,0.0470000,0.058323986828327179,0.066100001335144043
95,0.0475000,0.058539584279060364,0.066100001335144043
96,0.0480000,0.058751538395881653,0.066100001335144043
97,0.0485000,0.058957800269126892,0.066100001335144043
98,0.0490000,0.059159785509109497,0.066100001335144043
99,0.0495000,0.059359926730394363,0.066100001335144043
100,0.0500000,0.0595586858689785,0.066100001335144043
101,0.0505000,0.059755433350801468,0.066100001335144043
102,0.0510000,0.059948243200778961,0.066100001335144043
103,0.0515000,0.060134813189506531,0.066100001335144043
104,0.0520000,0.060316000133752823,0.066100001335144043
105,0.0525000,0.060496281832456589,0.066100001335144043
106,0.0530000,0.060680318623781204,0.066100001335144043
107,0.0535000,0.060869708657264709,0.066100001335144043
108,0.0540000,0.061063535511493683,0.066200003027915955
109,0.0545000,0.061261314898729324,0.066200003027915955
110,0.0550000,0.061461377888917923,0.066200003027915955
111,0.0555000,0.061660166829824448,0.066299997270107269
112,0.0560000,0.061857331544160843,0.066399998962879181
113,0.0565000,0.062054824084043503,0.066399998962879181
114,0.0570000,0.06225142627954483,0.066500000655651093
115,0.0575000,0.06244581937789917,0.066600002348423004
116,0.0580000,0.062639832496643066,0.066699996590614319
117,0.0585000,0.062835738062858582,0.06679999828338623
118,0.0590000,0.063032731413841248,0.067000001668930054
119,0.0595000,0.063228055834770203,0.067100003361701965
120,0.0600000,0.063423708081245422,0.067299999296665192
121,0.0605000,0.063622415065765381,0.067400000989437103
122,0.0610000,0.063823118805885315,0.06759999692440033
123,0.0615000,0.064023882150650024,0.067800000309944153
124,0.0620000,0.064224027097225189,0.067900002002716064
125,0.0625000,0.06442512571811676,0.068099997937679291
126,0.0630000,0.064627185463905334,0.068300001323223114
127,0.0635000,0.064830124378204346,0.06849999725818634
128,0.0640000,0.065035067498683929,0.068800002336502075
129,0.0645000,0.065239116549491882,0.068999998271465302
130,0.0650000,0.065438449382781982,0.069200001657009125
131,0.0655000,0.065632998943328857,0.069499999284744263
132,0.0660000,0.065825141966342926,0.069700002670288086
133,0.0665000,0.066016919910907745,0.070000000298023224
134,0.0670000,0.066208794713020325,0.070299997925758362
135,0.0675000,0.066401571035385132,0.070500001311302185
