sample_index,time_seconds,measured_ecg,predicted_ecg
0,0.0000000,-0.00060939736431464553,-0.63739997148513794
1,0.0005000,-0.0030286549590528011,-0.6754000186920166
2,0.0010000,-0.0077633149921894073,-0.71139997243881226
3,0.0015000,-0.014627410098910332,-0.74519997835159302
4,0.0020000,-0.023460663855075836,-0.77679997682571411
5,0.0025000,-0.034137681126594543,-0.80620002746582031
6,0.0030000,-0.046518813818693161,-0.83329999446868896
7,0.0035000,-0.060443028807640076,-0.85799998044967651
8,0.0040000,-0.075785525143146515,-0.88029998540878296
9,0.0045000,-0.092485480010509491,-0.9002000093460083
10,0.0050000,-0.11043176054954529,-0.91759997606277466
11,0.0055000,-0.12945131957530975,-0.93260002136230469
12,0.0060000,-0.14939004182815552,-0.94499999284744263
13,0.0065000,-0.17012703418731689,-0.95499998331069946
14,0.0070000,-0.19154375791549683,-0.9625999927520752
15,0.0075000,-0.21348881721496582,-0.96759998798370361
16,0.0080000,-0.2358521968126297,-0.97030001878738403
17,0.0085000,-0.25857841968536377,-0.97060000896453857
18,0.0090000,-0.28156059980392456,-0.96859997510910034
19,0.0095000,-0.30465620756149292,-0.96429997682571411
20,0.0100000,-0.32773745059967041,-0.95779997110366821
21,0.0105000,-0.35068473219871521,-0.94910001754760742
22,0.0110000,-0.37338164448738098,-0.93830001354217529
23,0.0115000,-0.39570713043212891,-0.92549997568130493
24,0.0120000,-0.41754478216171265,-0.91089999675750732
25,0.0125000,-0.43877747654914856,-0.89429998397827148
26,0.0130000,-0.45930087566375732,-0.87610000371932983
27,0.0135000,-0.47903808951377869,-0.85610002279281616
28,0.0140000,-0.49790534377098083,-0.83469998836517334
29,0.0145000,-0.51582086086273193,-0.81180000305175781
30,0.0150000,-0.53272557258605957,-0.78759998083114624
31,0.0155000,-0.54855751991271973,-0.7620999813079834
32,0.0160000,-0.56326174736022949,-0.73549997806549072
33,0.0165000,-0.57679718732833862,-0.70789998769760132
34,0.0170000,-0.58911257982254028,-0.67940002679824829
35,0.0175000,-0.60016268491744995,-0.6502000093460083
36,0.0180000,-0.60992026329040527,-0.62019997835159302
37,0.0185000,-0.61835598945617676,-0.58969998359680176
38,0.0190000,-0.62542295455932617,-0.55879998207092285
39,0.0195000,-0.63110119104385376,-0.5274999737739563
40,0.0200000,-0.63541126251220703,-0.49599999189376831
41,0.0205000,-0.63835859298706055,-0.4643000066280365
42,0.0210000,-0.63994425535202026,-0.4325999915599823
43,0.0215000,-0.64019197225570679,-0.40099999308586121
44,0.0220000,-0.63912731409072876,-0.36959999799728394
45,0.0225000,-0.63676291704177856,-0.33840000629425049
46,0.0230000,-0.63311553001403809,-0.30750000476837158
47,0.0235000,-0.62822562456130981,-0.27709999680519104
48,0.0240000,-0.62214666604995728,-0.24719999730587006
49,0.0245000,-0.6149105429649353,-0.21780000627040863
50,0.0250000,-0.60653585195541382,-0.1890999972820282
51,0.0255000,-0.59705972671508789,-0.16110000014305115
52,0.0260000,-0.58652722835540771,-0.1339000016450882
53,0.0265000,-0.57498621940612793,-0.10750000178813934
54,0.0270000,-0.56249886751174927,-0.082000002264976501
55,0.0275000,-0.54913389682769775,-0.057399999350309372
56,0.0280000,-0.53496164083480835,-0.033700000494718552
57,0.0285000,-0.52004802227020264,-0.010999999940395355
58,0.0290000,-0.50445091724395752,0.010599999688565731
59,0.0295000,-0.48822548985481262,0.031199999153614044
60,0.0300000,-0.47143036127090454,0.050799999386072159
61,0.0305000,-0.45412608981132507,0.069300003349781036
62,0.0310000,-0.43637356162071228,0.086800001561641693
63,0.0315000,-0.41823121905326843,0.1031000018119812
64,0.0320000,-0.39974695444107056,0.11840000003576279
65,0.0325000,-0.38097491860389709,0.13269999623298645
66,0.0330000,-0.36198616027832031,0.14589999616146088
67,0.0335000,-0.34284862875938416,0.15800000727176666
68,0.0340000,-0.3236204981803894,0.16910000145435333
69,0.0345000,-0.30436649918556213,0.17919999361038208
70,0.0350000,-0.28514271974563599,0.1882999986410141
71,0.0355000,-0.26598349213600159,0.19650000333786011
72,0.0360000,-0.24692687392234802,0.20379999279975891
73,0.0365000,-0.22802497446537018,0.2101999968290329
74,0.0370000,-0.20934154093265533,0.21570000052452087
75,0.0375000,-0.19093447923660278,0.22040000557899475
76,0.0380000,-0.17283463478088379,0.22429999709129333
77,0.0385000,-0.15506809949874878,0.22750000655651093
78,0.0390000,-0.13766805827617645,0.22990000247955322
79,0.0395000,-0.12065573036670685,0.23180000483989716
80,0.0400000,-0.10404807329177856,0.2328999936580658
81,0.0405000,-0.087868049740791321,0.23360000550746918
82,0.0410000,-0.072149164974689484,0.23360000550746918
83,0.0415000,-0.056929402053356171,0.23319999873638153
84,0.0420000,-0.04222443699836731,0.23229999840259552
85,0.0425000,-0.028037004172801971,0.23100000619888306
86,0.0430000,-0.014379177242517471,0.22939999401569366
87,0.0435000,-0.0012622196227312088,0.22740000486373901
88,0.0440000,0.011304671876132488,0.22509999573230743
89,0.0445000,0.023310454562306404,0.22259999811649323
90,0.0450000,0.034748777747154236,0.21979999542236328
91,0.0455000,0.045614834874868393,0.21680000424385071
92,0.0460000,0.055907133966684341,0.21369999647140503
93,0.0465000,0.065630823373794556,0.21050000190734863
94,0.0470000,0.074789881706237793,0.20720000565052032
95,0.0475000,0.083389908075332642,0.20379999279975891
96,0.0480000,0.09143519401550293,0.20039999485015869
97,0.0485000,0.098922520875930786,0.19699999690055847
98,0.0490000,0.10585702955722809,0.19359999895095825
99,0.0495000,0.11225985735654831,0.19030000269412994
100,0.0500000,0.11815506964921951,0.18700000643730164
101,0.0505000,0.12355978786945343,0.18379999697208405
102,0.0510000,0.1284850537776947,0.18070000410079956
103,0.0515000,0.13294327259063721,0.17759999632835388
104,0.0520000,0.13695302605628967,0.17470000684261322
105,0.0525000,0.14053277671337128,0.17200000584125519
106,0.0530000,0.14369454979896545,0.16930000483989716
107,0.0535000,0.14645282924175262,0.16689999401569366
108,0.0540000,0.14883147180080414,0.16459999978542328
109,0.0545000,0.15084996819496155,0.1624000072479248
110,0.0550000,0.15252399444580078,0.16040000319480896
111,0.0555000,0.15387560427188873,0.15860000252723694
112,0.0560000,0.15492706000804901,0.15690000355243683
113,0.0565000,0.1556963175535202,0.15539999306201935
114,0.0570000,0.15619562566280365,0.15410000085830688
115,0.0575000,0.15644177794456482,0.15299999713897705
116,0.0580000,0.15645556151866913,0.15199999511241913
117,0.0585000,0.1562487781047821,0.15119999647140503
118,0.0590000,0.15583330392837524,0.15049999952316284
119,0.0595000,0.15523114800453186,0.15000000596046448
120,0.0600000,0.15447364747524261,0.14959999918937683
121,0.0605000,0.15359070897102356,0.14939999580383301
122,0.0610000,0.15259991586208344,0.1492999941110611
123,0.0615000,0.15151387453079224,0.1492999941110611
124,0.0620000,0.15034776926040649,0.14939999580383301
125,0.0625000,0.14911016821861267,0.14970000088214874
126,0.0630000,0.14780381321907043,0.15000000596046448
127,0.0635000,0.14644166827201843,0.15039999783039093
128,0.0640000,0.14504294097423553,0.15099999308586121
129,0.0645000,0.14361700415611267,0.15160000324249268
130,0.0650000,0.14217033982276917,0.15219999849796295
131,0.0655000,0.14071546494960785,0.15299999713897705
132,0.0660000,0.1392621248960495,0.15379999577999115
133,0.0665000,0.13781468570232391,0.15459999442100525
134,0.0670000,0.13637775182723999,0.15549999475479126
135,0.0675000,0.13495847582817078,0.15639999508857727
136,0.0680000,0.13356870412826538,0.15739999711513519
137,0.0685000,0.13222044706344604,0.15839999914169312
138,0.0690000,0.13091874122619629,0.15940000116825104
139,0.0695000,0.12967024743556976,0.16040000319480896
140,0.0700000,0.12848298251628876,0.16140000522136688
141,0.0705000,0.12735638022422791,0.1624000072479248
142,0.0710000,0.12629055976867676,0.16349999606609344
143,0.0715000,0.1252918541431427,0.16449999809265137
144,0.0720000,0.12436400353908539,0.16550000011920929
145,0.0725000,0.12350806593894958,0.16650000214576721
146,0.0730000,0.1227259486913681,0.16760000586509705
147,0.0735000,0.12201882153749466,0.16859999299049377
148,0.0740000,0.1213880255818367,0.16949999332427979
149,0.0745000,0.12083327770233154,0.17049999535083771
150,0.0750000,0.12035230547189713,0.17149999737739563
151,0.0755000,0.11994634568691254,0.17239999771118164
152,0.0760000,0.11961881816387177,0.17329999804496765
153,0.0765000,0.11937182396650314,0.17419999837875366
154,0.0770000,0.11920482665300369,0.17509999871253967
155,0.0775000,0.11911696195602417,0.17599999904632568
156,0.0780000,0.11910868436098099,0.17689999938011169
157,0.0785000,0.11917784810066223,0.17769999802112579
158,0.0790000,0.11932065337896347,0.1785999983549118
159,0.0795000,0.11953499168157578,0.1793999969959259
160,0.0800000,0.11982396990060806,0.18019999563694
161,0.0805000,0.12019135057926178,0.1809999942779541
162,0.0810000,0.12063176184892654,0.1817999929189682
163,0.0815000,0.1211412250995636,0.18260000646114349
164,0.0820000,0.12172004580497742,0.18330000340938568
165,0.0825000,0.12236203998327255,0.18410000205039978
166,0.0830000,0.1230621412396431,0.18490000069141388
167,0.0835000,0.12381530553102493,0.18569999933242798
168,0.0840000,0.12461034208536148,0.18639999628067017
169,0.0845000,0.12543603777885437,0.18719999492168427
170,0.0850000,0.12628309428691864,0.18799999356269836
171,0.0855000,0.12714651226997375,0.18870000541210175
172,0.0860000,0.12802386283874512,0.18950000405311584
173,0.0865000,0.12890826165676117,0.19030000269412994
174,0.0870000,0.1297948956489563,0.19099999964237213
175,0.0875000,0.13068431615829468,0.19179999828338623
176,0.0880000,0.13157014548778534,0.19259999692440033
177,0.0885000,0.1324397474527359,0.19339999556541443
178,0.0890000,0.13328224420547485,0.19419999420642853
179,0.0895000,0.13409049808979034,0.19499999284744263
180,0.0900000,0.13486286997795105,0.19580000638961792
181,0.0905000,0.13560068607330322,0.19670000672340393
182,0.0910000,0.13630741834640503,0.19750000536441803
183,0.0915000,0.13698664307594299,0.19830000400543213
184,0.0920000,0.137635737657547,0.19920000433921814
185,0.0925000,0.13824783265590668,0.20000000298023224
186,0.0930000,0.13881842792034149,0.20090000331401825
187,0.0935000,0.13934445381164551,0.20180000364780426
188,0.0940000,0.13982534408569336,0.20270000398159027
189,0.0945000,0.14026448130607605,0.20360000431537628
190,0.0950000,0.14066483080387115,0.20440000295639038
191,0.0955000,0.1410302072763443,0.2054000049829483
192,0.0960000,0.14135979115962982,0.20630000531673431
193,0.0965000,0.14164072275161743,0.20720000565052032
194,0.0970000,0.14186456799507141,0.20810000598430634
195,0.0975000,0.14203529059886932,0.20909999310970306
196,0.0980000,0.14215463399887085,0.20999999344348907
197,0.0985000,0.14222180843353271,0.210999995470047
198,0.0990000,0.14224068820476532,0.21189999580383301
199,0.0995000,0.14221471548080444,0.21289999783039093
200,0.1000000,0.14214538037776947,0.21379999816417694
201,0.1005000,0.14203624427318573,0.21480000019073486
202,0.1010000,0.14189063012599945,0.21580000221729279
203,0.1015000,0.14171168208122253,0.21680000424385071
204,0.1020000,0.14150656759738922,0.21780000627040863
205,0.1025000,0.14128060638904572,0.21879999339580536
206,0.1030000,0.14103239774703979,0.21979999542236328
207,0.1035000,0.14076206088066101,0.2207999974489212
208,0.1040000,0.14047759771347046,0.22179999947547913
209,0.1045000,0.14018803834915161,0.22280000150203705
210,0.1050000,0.13989375531673431,0.22380000352859497
211,0.1055000,0.13959352672100067,0.22480000555515289
212,0.1060000,0.13929162919521332,0.22579999268054962
213,0.1065000,0.13899192214012146,0.22689999639987946
214,0.1070000,0.13869361579418182,0.22789999842643738
215,0.1075000,0.13839332759380341,0.2289000004529953
216,0.1080000,0.13808993995189667,0.22990000247955322
217,0.1085000,0.13778117299079895,0.23090000450611115
218,0.1090000,0.1374620795249939,0.23190000653266907
219,0.1095000,0.13713185489177704,0.2328999936580658
220,0.1100000,0.13679404556751251,0.23389999568462372
221,0.1105000,0.13645288348197937,0.23489999771118164
222,0.1110000,0.13611096143722534,0.23589999973773956
223,0.1115000,0.13577234745025635,0.23690000176429749
224,0.1120000,0.13544516265392303,0.23790000379085541
225,0.1125000,0.13512825965881348,0.23880000412464142
226,0.1130000,0.13480964303016663,0.23980000615119934
227,0.1135000,0.13448299467563629,0.24079999327659607
228,0.1140000,0.13414949178695679,0.24169999361038208
229,0.1145000,0.13381379842758179,0.24259999394416809
230,0.1150000,0.13348197937011719,0.24359999597072601
231,0.1155000,0.13315883278846741,0.24449999630451202
232,0.1160000,0.13284644484519958,0.24539999663829803
233,0.1165000,0.13253843784332275,0.24629999697208405
234,0.1170000,0.13222658634185791,0.24719999730587006
235,0.1175000,0.13191017508506775,0.24809999763965607
236,0.1180000,0.13159233331680298,0.24899999797344208
237,0.1185000,0.131276935338974,0.24979999661445618
238,0.1190000,0.13096396625041962,0.25069999694824219
239,0.1195000,0.13065704703330994,0.2515999972820282
240,0.1200000,0.13036879897117615,0.25240001082420349
241,0.1205000,0.13010299205780029,0.2533000111579895
242,0.1210000,0.12985625863075256,0.25420001149177551
243,0.1215000,0.1296299546957016,0.25499999523162842
244,0.1220000,0.12942320108413696,0.25589999556541443
245,0.1225000,0.12923207879066467,0.25670000910758972
246,0.1230000,0.12905380129814148,0.25760000944137573
247,0.1235000,0.128886878490448,0.25850000977516174
248,0.1240000,0.12873569130897522,0.25940001010894775
249,0.1245000,0.12860620021820068,0.26030001044273376
250,0.1250000,0.12850162386894226,0.26120001077651978
251,0.1255000,0.12842175364494324,0.26210001111030579
252,0.1260000,0.12836247682571411,0.26309999823570251
253,0.1265000,0.12832246720790863,0.26409998536109924
254,0.1270000,0.1283014714717865,0.26510000228881836
255,0.1275000,0.12829962372779846,0.26609998941421509
256,0.1280000,0.12832073867321014,0.2671000063419342
257,0.1285000,0.12836718559265137,0.26820001006126404
258,0.1290000,0.12843690812587738,0.26930001378059387
259,0.1295000,0.12852555513381958,0.27039998769760132
260,0.1300000,0.12863044440746307,0.27160000801086426
261,0.1305000,0.12875531613826752,0.27279999852180481
262,0.1310000,0.12890094518661499,0.27399998903274536
263,0.1315000,0.12906205654144287,0.27529999613761902
264,0.1320000,0.129243403673172,0.27660000324249268
265,0.1325000,0.12945201992988586,0.27790001034736633
266,0.1330000,0.12968485057353973,0.2791999876499176
267,0.1335000,0.1299387514591217,0.28060001134872437
268,0.1340000,0.13021337985992432,0.28200000524520874
269,0.1345000,0.13050949573516846,0.28349998593330383
270,0.1350000,0.13082590699195862,0.28499999642372131
271,0.1355000,0.13115713000297546,0.28650000691413879
272,0.1360000,0.13150401413440704,0.28799998760223389
273,0.1365000,0.13186998665332794,0.28949999809265137
274,0.1370000,0.1322510838508606,0.29109999537467957
275,0.1375000,0.13264212012290955,0.29269999265670776
276,0.1380000,0.13304093480110168,0.29429998993873596
277,0.1385000,0.13345161080360413,0.29589998722076416
278,0.1390000,0.13387997448444366,0.29750001430511475
279,0.1395000,0.13432629406452179,0.29910001158714294
280,0.1400000,0.13478672504425049,0.30079999566078186
281,0.1405000,0.13525497913360596,0.30239999294281006
282,0.1410000,0.13572785258293152,0.30399999022483826
283,0.1415000,0.13620391488075256,0.30559998750686646
284,0.1420000,0.13668105006217957,0.30720001459121704
285,0.1425000,0.13715830445289612,0.30869999527931213
286,0.1430000,0.13763570785522461,0.31029999256134033
287,0.1435000,0.13811483979225159,0.31180000305175781
288,0.1440000,0.13859644532203674,0.31330001354217529
289,0.1445000,0.1390799880027771,0.31479999423027039
290,0.1450000,0.13956572115421295,0.31619998812675476
291,0.1455000,0.14005640149116516,0.31760001182556152
292,0.1460000,0.14055436849594116,0.3190000057220459
293,0.1465000,0.14106065034866333,0.32030001282691956
294,0.1470000,0.14157649874687195,0.32159999012947083
295,0.1475000,0.14210353791713715,0.32280001044273376
296,0.1480000,0.14264953136444092,0.32400000095367432
297,0.1485000,0.14322270452976227,0.32519999146461487
298,0.1490000,0.14382310211658478,0.3262999951839447
299,0.1495000,0.14444969594478607,0.32730001211166382
300,0.1500000,0.14510250091552734,0.32829999923706055
301,0.1505000,0.14578016102313995,0.32929998636245728
302,0.1510000,0.14648191630840302,0.33019998669624329
303,0.1515000,0.14720751345157623,0.3310999870300293
304,0.1520000,0.14795590937137604,0.33190000057220459
305,0.1525000,0.14872622489929199,0.33270001411437988
306,0.1530000,0.14951618015766144,0.33340001106262207
307,0.1535000,0.15032161772251129,0.33410000801086426
308,0.1540000,0.15114136040210724,0.33480000495910645
309,0.1545000,0.15197563171386719,0.33539998531341553
310,0.1550000,0.15282323956489563,0.3361000120639801
311,0.1555000,0.15368381142616272,0.33660000562667847
312,0.1560000,0.15456162393093109,0.33719998598098755
313,0.1565000,0.15546408295631409,0.3377000093460083
314,0.1570000,0.15639275312423706,0.33829998970031738
315,0.1575000,0.15734224021434784,0.33880001306533813
316,0.1580000,0.15830978751182556,0.3393000066280365
317,0.1585000,0.15929608047008514,0.33980000019073486
318,0.1590000,0.16029900312423706,0.34029999375343323
319,0.1595000,0.1613166481256485,0.34079998731613159
320,0.1600000,0.16234685480594635,0.34130001068115234
321,0.1605000,0.1633857786655426,0.34189999103546143
322,0.1610000,0.16443099081516266,0.3425000011920929
323,0.1615000,0.1654793918132782,0.34299999475479126
324,0.1620000,0.16653096675872803,0.34369999170303345
325,0.1625000,0.16759195923805237,0.34430000185966492
326,0.1630000,0.16866655647754669,0.3449999988079071
327,0.1635000,0.16975502669811249,0.34569999575614929
328,0.1640000,0.17085720598697662,0.34650000929832458
329,0.1645000,0.17197227478027344,0.34729999303817749
330,0.1650000,0.17310094833374023,0.3481999933719635
331,0.1655000,0.17424172163009644,0.34920001029968262
332,0.1660000,0.17539310455322266,0.35019999742507935
333,0.1665000,0.17655812203884125,0.35120001435279846
334,0.1670000,0.17773641645908356,0.35240000486373901
335,0.1675000,0.1789289265871048,0.35350000858306885
336,0.1680000,0.18014137446880341,0.35479998588562012
337,0.1685000,0.18137544393539429,0.35609999299049377
338,0.1690000,0.1826309859752655,0.35749998688697815
339,0.1695000,0.1839091032743454,0.35899999737739563
340,0.1700000,0.18520918488502502,0.36059999465942383
341,0.1705000,0.18652968108654022,0.36219999194145203
342,0.1710000,0.18786832690238953,0.36390000581741333
343,0.1715000,0.18922540545463562,0.36570000648498535
344,0.1720000,0.19060978293418884,0.36750000715255737
345,0.1725000,0.19203022122383118,0.36939999461174011
346,0.1730000,0.19348706305027008,0.37139999866485596
347,0.1735000,0.19497789442539215,0.3734000027179718
348,0.1740000,0.19649778306484222,0.37560001015663147
349,0.1745000,0.19804072380065918,0.37779998779296875
350,0.1750000,0.19960334897041321,0.37999999523162842
351,0.1755000,0.20118401944637299,0.3822999894618988
352,0.1760000,0.20278817415237427,0.38470000028610229
353,0.1765000,0.20442628860473633,0.38710001111030579
354,0.1770000,0.20610256493091583,0.38960000872612
355,0.1775000,0.20781241357326508,0.3921000063419342
356,0.1780000,0.20955087244510651,0.39469999074935913
357,0.1785000,0.2113150954246521,0.39730000495910645
358,0.1790000,0.21309873461723328,0.40000000596046448
359,0.1795000,0.21489906311035156,0.40270000696182251
360,0.1800000,0.21672323346138,0.40540000796318054
361,0.1805000,0.2185838520526886,0.40819999575614929
362,0.1810000,0.22048923373222351,0.41100001335144043
363,0.1815000,0.22243401408195496,0.41380000114440918
364,0.1820000,0.22441087663173676,0.41670000553131104
365,0.1825000,0.22641740739345551,0.41949999332427979
366,0.1830000,0.22844767570495605,0.42239999771118164
367,0.1835000,0.23049862682819366,0.4253000020980835
368,0.1840000,0.23257501423358917,0.42829999327659607
369,0.1845000,0.23468409478664398,0.43119999766349792
370,0.1850000,0.23683188855648041,0.43410000205039978
371,0.1855000,0.23901879787445068,0.43709999322891235
372,0.1860000,0.24123997986316681,0.44010001420974731
373,0.1865000,0.24349212646484375,0.44310000538825989
374,0.1870000,0.24577507376670837,0.44600000977516174
375,0.1875000,0.24808624386787415,0.44900000095367432
376,0.1880000,0.25042742490768433,0.45199999213218689
377,0.1885000,0.25280925631523132,0.45500001311302185
378,0.1890000,0.25524061918258667,0.45800000429153442
379,0.1895000,0.2577211856842041,0.460999995470047
380,0.1900000,0.2602420449256897,0.46399998664855957
381,0.1905000,0.26279726624488831,0.46700000762939453
382,0.1910000,0.26538562774658203,0.4699999988079071
383,0.1915000,0.26800483465194702,0.47299998998641968
384,0.1920000,0.27065706253051758,0.47600001096725464
385,0.1925000,0.27334201335906982,0.47900000214576721
386,0.1930000,0.27605593204498291,0.48199999332427979
387,0.1935000,0.27880054712295532,0.48489999771118164
388,0.1940000,0.28157484531402588,0.48789998888969421
389,0.1945000,0.2843744158744812,0.49090000987052917
390,0.1950000,0.28719770908355713,0.49390000104904175
391,0.1955000,0.2900453507900238,0.49689999222755432
392,0.1960000,0.29292032122612,0.49990001320838928
393,0.1965000,0.29581540822982788,0.50279998779296875
394,0.1970000,0.29871657490730286,0.50580000877380371
395,0.1975000,0.30162346363067627,0.50880002975463867
396,0.1980000,0.30454173684120178,0.51169997453689575
397,0.1985000,0.30747106671333313,0.51469999551773071
398,0.1990000,0.31040841341018677,0.51770001649856567
399,0.1995000,0.31335273385047913,0.52060002088546753
400,0.2000000,0.31630653142929077,0.52350002527236938
401,0.2005000,0.31926944851875305,0.52649998664855957
402,0.2010000,0.32223674654960632,0.52939999103546143
403,0.2015000,0.32520675659179688,0.53229999542236328
404,0.2020000,0.32818245887756348,0.53519999980926514
405,0.2025000,0.3311690092086792,0.53810000419616699
406,0.2030000,0.33416646718978882,0.54089999198913574
407,0.2035000,0.33717212080955505,0.5437999963760376
408,0.2040000,0.34018859267234802,0.54659998416900635
409,0.2045000,0.34322136640548706,0.5493999719619751
410,0.2050000,0.34627830982208252,0.55220001935958862
411,0.2055000,0.34936249256134033,0.55500000715255737
412,0.2060000,0.35247078537940979,0.55769997835159302
413,0.2065000,0.35560131072998047,0.56050002574920654
414,0.2070000,0.35875234007835388,0.56319999694824219
415,0.2075000,0.36192280054092407,0.5658000111579895
416,0.2080000,0.36511242389678955,0.56849998235702515
417,0.2085000,0.36832261085510254,0.57109999656677246
418,0.2090000,0.37155807018280029,0.57370001077651978
419,0.2095000,0.37482154369354248,0.57620000839233398
420,0.2100000,0.37810948491096497,0.57870000600814819
421,0.2105000,0.38141843676567078,0.5812000036239624
422,0.2110000,0.38474977016448975,0.58370000123977661
423,0.2115000,0.3881034255027771,0.58609998226165771
