sample_index,time_seconds,measured_ecg,predicted_ecg
0,0.0000000,8.649201481603086e-05,0.17730000615119934
1,0.0005000,0.00041948037687689066,0.17700000107288361
2,0.0010000,0.0010536295594647527,0.17669999599456787
3,0.0015000,0.0019595134072005749,0.17630000412464142
4,0.0020000,0.0031140286009758711,0.17599999904632568
5,0.0025000,0.0044908314011991024,0.17560000717639923
6,0.0030000,0.0060585997998714447,0.17520000040531158
7,0.0035000,0.0077962367795407772,0.17489999532699585
8,0.0040000,0.0096860257908701897,0.17460000514984131
9,0.0045000,0.011695578694343567,0.17430000007152557
10,0.0050000,0.013803164474666119,0.17399999499320984
11,0.0055000,0.015993464738130569,0.1737000048160553
12,0.0060000,0.018248923122882843,0.17350000143051147
13,0.0065000,0.02055787667632103,0.17329999804496765
14,0.0070000,0.022905390709638596,0.17319999635219574
15,0.0075000,0.025279637426137924,0.17309999465942383
16,0.0080000,0.027679439634084702,0.17309999465942383
17,0.0085000,0.030105682089924812,0.17309999465942383
18,0.0090000,0.032552722841501236,0.17319999635219574
19,0.0095000,0.035009492188692093,0.17339999973773956
20,0.0100000,0.03746434673666954,0.17360000312328339
21,0.0105000,0.039910685271024704,0.17399999499320984
22,0.0110000,0.042348593473434448,0.17440000176429749
23,0.0115000,0.044773057103157043,0.17489999532699585
24,0.0120000,0.04716985672712326,0.17550000548362732
25,0.0125000,0.049527063965797424,0.17620000243186951
26,0.0130000,0.051838397979736328,0.17700000107288361
27,0.0135000,0.054102610796689987,0.17790000140666962
28,0.0140000,0.056318618357181549,0.17890000343322754
29,0.0145000,0.058483541011810303,0.18000000715255737
30,0.0150000,0.060595806688070297,0.18119999766349792
31,0.0155000,0.062649816274642944,0.18250000476837158
32,0.0160000,0.064640216529369354,0.18389999866485596
33,0.0165000,0.066564410924911499,0.18539999425411224
34,0.0170000,0.068419262766838074,0.18700000643730164
35,0.0175000,0.070207178592681885,0.18870000541210175
36,0.0180000,0.071932941675186157,0.19059999287128448
37,0.0185000,0.073598168790340424,0.19249999523162842
38,0.0190000,0.075206063687801361,0.19449999928474426
39,0.0195000,0.076759494841098785,0.19660000503063202
40,0.0200000,0.078258015215396881,0.19879999756813049
41,0.0205000,0.079698085784912109,0.20100000500679016
42,0.0210000,0.081077255308628082,0.20340000092983246
43,0.0215000,0.082402579486370087,0.20579999685287476
44,0.0220000,0.08368305116891861,0.20829999446868896
45,0.0225000,0.084922067821025848,0.21080000698566437
46,0.0230000,0.086126677691936493,0.21349999308586121
47,0.0235000,0.087304607033729553,0.21610000729560852
48,0.0240000,0.088460467755794525,0.21879999339580536
49,0.0245000,0.089602269232273102,0.2215999960899353
50,0.0250000,0.090735197067260742,0.22439999878406525
51,0.0255000,0.091861613094806671,0.22720000147819519
52,0.0260000,0.092982560396194458,0.23010000586509705
53,0.0265000,0.094097740948200226,0.2328999936580658
54,0.0270000,0.095211490988731384,0.23579999804496765
55,0.0275000,0.09632602334022522,0.23870000243186951
56,0.0280000,0.097443610429763794,0.24160000681877136
57,0.0285000,0.098572932183742523,0.24449999630451202
58,0.0290000,0.099716901779174805,0.24729999899864197
59,0.0295000,0.10087050497531891,0.25020000338554382
60,0.0300000,0.10203264653682709,0.25299999117851257
61,0.0305000,0.10320580005645752,0.25589999556541443
62,0.0310000,0.10438767075538635,0.25870001316070557
63,0.0315000,0.10557657480239868,0.2614000141620636
64,0.0320000,0.10677604377269745,0.26420000195503235
65,0.0325000,0.1079876571893692,0.26690000295639038
66,0.0330000,0.10920996218919754,0.26949998736381531
67,0.0335000,0.11044158786535263,0.27219998836517334
68,0.0340000,0.11168286204338074,0.27480000257492065
