sample_index,time_seconds,measured_ecg,predicted_ecg
0,0.0000000,0.00018280709628015757,0.13650000095367432
1,0.0005000,0.00091052736388519406,0.13709999620914459
2,0.0010000,0.0023340769112110138,0.13770000636577606
3,0.0015000,0.0043749008327722549,0.13850000500679016
4,0.0020000,0.0069444999098777771,0.13930000364780426
5,0.0025000,0.0099871084094047546,0.14020000398159027
6,0.0030000,0.013469718396663666,0.14110000431537628
7,0.0035000,0.017340581864118576,0.1421000063419342
8,0.0040000,0.021534599363803864,0.14309999346733093
9,0.0045000,0.026013288646936417,0.14419999718666077
10,0.0050000,0.030747376382350922,0.1453000009059906
11,0.0055000,0.035698041319847107,0.14640000462532043
12,0.0060000,0.040831442922353745,0.14759999513626099
13,0.0065000,0.046114180237054825,0.14880000054836273
14,0.0070000,0.051511209458112717,0.14990000426769257
15,0.0075000,0.056989990174770355,0.15109999477863312
16,0.0080000,0.062526911497116089,0.15230000019073486
17,0.0085000,0.068113997578620911,0.15350000560283661
18,0.0090000,0.073736809194087982,0.15469999611377716
19,0.0095000,0.079369962215423584,0.15579999983310699
20,0.0100000,0.08499542623758316,0.15700000524520874
21,0.0105000,0.090594902634620667,0.15809999406337738
22,0.0110000,0.096146851778030396,0.15919999778270721
23,0.0115000,0.10163324326276779,0.16030000150203705
24,0.0120000,0.10703780502080917,0.16130000352859497
25,0.0125000,0.11234737932682037,0.16230000555515289
26,0.0130000,0.11755503714084625,0.16329999268054962
27,0.0135000,0.12265685200691223,0.16429999470710754
28,0.0140000,0.127646803855896,0.16519999504089355
29,0.0145000,0.13251692056655884,0.16599999368190765
30,0.0150000,0.13726040720939636,0.16680000722408295
31,0.0155000,0.14187704026699066,0.16760000586509705
32,0.0160000,0.14636853337287903,0.16830000281333923
33,0.0165000,0.15073689818382263,0.16899999976158142
34,0.0170000,0.1549907773733139,0.1695999950170517
35,0.0175000,0.15912753343582153,0.17020000517368317
36,0.0180000,0.16313150525093079,0.17069999873638153
37,0.0185000,0.16700173914432526,0.17120000720024109
38,0.0190000,0.17074756324291229,0.17159999907016754
39,0.0195000,0.17436659336090088,0.17190000414848328
40,0.0200000,0.17784827947616577,0.17219999432563782
41,0.0205000,0.18119022250175476,0.17249999940395355
42,0.0210000,0.18439969420433044,0.17270000278949738
43,0.0215000,0.18747714161872864,0.17280000448226929
44,0.0220000,0.19041480123996735,0.1729000061750412
45,0.0225000,0.19321551918983459,0.1729000061750412
46,0.0230000,0.19589011371135712,0.1729000061750412
47,0.0235000,0.19844351708889008,0.17280000448226929
48,0.0240000,0.20087341964244843,0.17270000278949738
49,0.0245000,0.20317378640174866,0.17249999940395355
50,0.0250000,0.20534096658229828,0.17229999601840973
51,0.0255000,0.20737627148628235,0.17209999263286591
52,0.0260000,0.20928731560707092,0.17180000245571136
53,0.0265000,0.21108667552471161,0.17139999568462372
54,0.0270000,0.21278125047683716,0.17100000381469727
55,0.0275000,0.2143683135509491,0.17059999704360962
56,0.0280000,0.21583864092826843,0.17020000517368317
57,0.0285000,0.21718108654022217,0.16969999670982361
58,0.0290000,0.21839560568332672,0.16920000314712524
59,0.0295000,0.21948899328708649,0.16869999468326569
60,0.0300000,0.220467209815979,0.16820000112056732
61,0.0305000,0.2213396281003952,0.16760000586509705
62,0.0310000,0.22211326658725739,0.16709999740123749
63,0.0315000,0.22279351949691772,0.16650000214576721
64,0.0320000,0.22338522970676422,0.16590000689029694
65,0.0325000,0.22388565540313721,0.16539999842643738
66,0.0330000,0.22429497539997101,0.1648000031709671
